,site,quadrat,species,trackID,year_t,type,basalArea_genet,recruit_t,survives_tplus1,age,size_tplus1,nearEdge,Suspect,area_t,area_tplus1,flwr,flwr.pred,glum.pred,flwr.sim,glum.sim,seed.sim
29954,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_1,2011,Cover,0.014636821,0,1,6,0.005533762,TRUE,FALSE,146.3682076,55.33761578,NA,0.703143538,401.0637596,1,330,1980
29955,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_1,2012,Cover,0.005533762,0,1,7,0.010849538,TRUE,FALSE,55.33761578,108.4953754,NA,0.610542374,248.8601349,1,258,1548
29956,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_1,2013,Cover,0.010849538,0,1,8,0.01310684,TRUE,FALSE,108.4953754,131.0684005,NA,0.675959528,346.2686273,1,318,1908
29957,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_1,2014,Cover,0.01310684,0,1,9,0.02754536,TRUE,FALSE,131.0684005,275.4535957,NA,0.693272911,379.9163417,1,390,2340
29958,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_1,2015,Cover,0.02754536,0,0,10,NA,TRUE,FALSE,275.4535957,NA,NA,0.755950374,546.9444785,1,493,2958
29959,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2004,Cover,0.000730656,1,1,0,0.001323402,TRUE,FALSE,7.306564798,13.23402369,NA,0.399029711,92.15829981,0,0,0
29960,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2005,Cover,0.001323402,0,1,1,0.001179619,TRUE,FALSE,13.23402369,11.79619238,NA,0.460716417,123.3412658,0,0,0
29961,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2006,Cover,0.001179619,0,1,2,0.002535959,FALSE,FALSE,11.79619238,25.35959454,NA,0.448616753,116.5738232,1,74,444
29962,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2007,Cover,0.002535959,0,1,3,0.003383345,TRUE,FALSE,25.35959454,33.83345436,NA,0.529590712,169.7028323,1,262,1572
29963,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2009,Cover,0.003383345,0,1,4,0.002812626,TRUE,FALSE,33.83345436,28.12626448,NA,0.559917782,195.4874384,0,0,0
29964,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2010,Cover,0.002812626,0,1,5,0.000403985,FALSE,FALSE,28.12626448,4.039845599,NA,0.540520378,178.5471515,1,142,852
29965,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2011,Cover,0.000403985,0,1,6,0.004177851,TRUE,FALSE,4.039845599,41.77851186,NA,0.340527436,68.90800934,1,58,348
29966,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2012,Cover,0.004177851,0,1,7,0.004002446,TRUE,FALSE,41.77851186,40.02446119,NA,0.581839681,216.8025967,1,276,1656
29967,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2013,Cover,0.004002446,0,1,8,0.004598233,FALSE,FALSE,40.02446119,45.98233196,NA,0.577405233,212.2878544,0,0,0
29968,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2014,Cover,0.004598233,0,1,9,0.02228821,TRUE,FALSE,45.98233196,222.8821037,NA,0.591703324,227.2446391,0,0,0
29969,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_2,2015,Cover,0.02228821,0,0,10,NA,TRUE,FALSE,222.8821037,NA,NA,0.738993589,492.9668776,0,0,0
29970,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_3,2004,Cover,0.002205144,1,1,0,0.002622835,FALSE,FALSE,22.05144174,26.22835312,NA,0.514793409,158.4545814,1,202,1212
29971,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_3,2006,Cover,0.002622835,0,0,1,NA,FALSE,FALSE,26.22835312,NA,NA,0.533149774,172.5307396,0,0,0
29972,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_4,2004,Cover,0.003078287,1,0,0,NA,FALSE,FALSE,30.78286805,NA,NA,0.550015691,186.6312852,1,168,1008
29973,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2004,Cover,0.001523916,1,1,0,0.015845719,FALSE,FALSE,15.23916182,158.4571869,NA,0.475619964,132.1810935,1,178,1068
29974,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2005,Cover,0.015845719,0,1,1,0.017964461,FALSE,FALSE,158.4571869,179.6446134,NA,0.710123835,416.9877776,1,409,2454
29975,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2006,Cover,0.017964461,0,1,2,0.023990901,FALSE,FALSE,179.6446134,239.9090069,NA,0.720961394,443.4699165,1,393,2358
29976,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2007,Cover,0.023990901,0,1,3,0.029519948,FALSE,FALSE,239.9090069,295.1994837,NA,0.744973462,511.0978782,1,450,2700
29977,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2009,Cover,0.029519948,0,1,4,0.016116228,FALSE,FALSE,295.1994837,161.1622752,NA,0.761329153,565.8421632,1,600,3600
29978,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2010,Cover,0.016116228,0,1,5,0.02896541,FALSE,FALSE,161.1622752,289.6540959,NA,0.711600109,420.4653578,0,0,0
29979,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2011,Cover,0.02896541,0,1,6,0.048295168,FALSE,FALSE,289.6540959,482.9516785,NA,0.759863942,560.6017593,1,512,3072
29980,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2012,Cover,0.048295168,0,1,7,0.049460332,FALSE,FALSE,482.9516785,494.6033193,NA,0.797195261,720.4232272,1,850,5100
29981,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2013,Cover,0.049460332,0,1,8,0.038356297,FALSE,FALSE,494.6033193,383.5629658,NA,0.79882576,728.8991507,1,833,4998
29982,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2014,Cover,0.038356297,0,1,9,0.04885965,FALSE,FALSE,383.5629658,488.5964954,NA,0.780929,643.4148822,1,601,3606
29983,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_5,2015,Cover,0.04885965,0,0,10,NA,FALSE,FALSE,488.5964954,NA,NA,0.797991264,724.5423739,1,795,4770
29984,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_6,2004,Cover,6.34E-05,1,0,0,NA,FALSE,FALSE,0.633766046,NA,NA,0.190479744,27.77048897,0,0,0
29985,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_7,2004,Cover,0.018617929,1,1,0,0.005604992,FALSE,FALSE,186.1792859,56.04991622,NA,0.724001104,451.3126029,1,308,1848
29986,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_7,2005,Cover,0.005604992,0,0,1,NA,FALSE,FALSE,56.04991622,NA,NA,0.611832005,250.4266759,0,0,0
29987,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_8,2004,Cover,0.009790523,1,1,0,0.001876352,FALSE,FALSE,97.9052267,18.76351503,NA,0.666341522,329.2517552,1,337,2022
29988,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_8,2005,Cover,0.001876352,0,1,1,0.000463053,FALSE,FALSE,18.76351503,4.630527941,NA,0.497669872,146.3861359,0,0,0
29989,Big Fill,18 / 30718,Festuca arizonica,FESARI_2004_8,2006,Cover,0.000463053,0,0,2,NA,FALSE,FALSE,4.630527941,NA,NA,0.353648326,73.67967225,0,0,0
29990,Big Fill,18 / 30718,Festuca arizonica,FESARI_2005_1,2005,Cover,0.001329483,1,1,0,0.001286151,FALSE,FALSE,13.29482886,12.86150826,NA,0.461199726,123.6189877,0,0,0
29991,Big Fill,18 / 30718,Festuca arizonica,FESARI_2005_1,2006,Cover,0.001286151,0,1,1,0.001290946,FALSE,FALSE,12.86150826,12.90946155,NA,0.457707812,121.6254599,1,101,606
29992,Big Fill,18 / 30718,Festuca arizonica,FESARI_2005_1,2007,Cover,0.001290946,0,0,2,NA,FALSE,FALSE,12.90946155,NA,NA,0.458099787,121.8477396,1,92,552
29993,Big Fill,18 / 30718,Festuca arizonica,FESARI_2005_2,2005,Cover,3.12E-06,1,0,0,NA,FALSE,FALSE,0.03122149,NA,NA,0.061553001,6.339972918,0,0,0
29994,Big Fill,18 / 30718,Festuca arizonica,FESARI_2005_3,2005,Cover,3.12E-06,1,0,0,NA,FALSE,FALSE,0.031174006,NA,NA,0.061515706,6.335240226,0,0,0
29995,Big Fill,18 / 30718,Festuca arizonica,FESARI_2006_1,2006,Cover,0.000882773,1,0,0,NA,FALSE,FALSE,8.827727595,NA,NA,0.418420378,101.1191198,0,0,0
29996,Big Fill,18 / 30718,Festuca arizonica,FESARI_2007_1,2007,Cover,3.12E-06,1,0,0,NA,FALSE,FALSE,0.031211015,NA,NA,0.061544777,6.338929203,0,0,0
29997,Big Fill,18 / 30718,Festuca arizonica,FESARI_2009_1,2009,Cover,0.001631893,1,0,0,NA,FALSE,FALSE,16.31892994,NA,NA,0.482869182,136.6961487,0,0,0
29998,Big Fill,18 / 30718,Festuca arizonica,FESARI_2010_1,2010,Cover,0.000315877,1,0,0,NA,FALSE,FALSE,3.158772364,NA,NA,0.317488893,61.07266346,0,0,0
29999,Big Fill,30713,Festuca arizonica,FESARI_2012_1,2012,Cover,3.11E-06,1,0,0,NA,FALSE,FALSE,0.0311205,NA,NA,0.06147364,6.32990297,0,0,0
30000,Big Fill,30713,Festuca arizonica,FESARI_2012_2,2012,Cover,6.24E-06,1,0,0,NA,FALSE,FALSE,0.062396487,NA,NA,0.08087399,8.904821633,0,0,0
30001,Big Fill,30713,Festuca arizonica,FESARI_2017_1,2017,Cover,0.001993981,1,1,0,0.000784188,FALSE,FALSE,19.93980925,7.841884267,NA,0.504119766,150.8190174,1,120,720
30002,Big Fill,30713,Festuca arizonica,FESARI_2017_1,2018,Cover,0.000784188,0,1,1,0.001185847,FALSE,FALSE,7.841884267,11.85846922,NA,0.40624556,95.41146073,1,83,498
30003,Big Fill,30713,Festuca arizonica,FESARI_2017_1,2019,Cover,0.001185847,0,NA,2,NA,FALSE,FALSE,11.85846922,NA,NA,0.449169476,116.8753761,0,0,0
30004,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2002,Cover,0.001425492,NA,1,NA,0.001425492,FALSE,FALSE,14.25492082,14.25492082,NA,0.468559655,127.9212484,1,178,1068
30005,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2003,Cover,0.001425492,NA,1,NA,0.001360373,FALSE,FALSE,14.25492082,13.60373425,NA,0.468559655,127.9212484,1,80,480
30006,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2004,Cover,0.001360373,NA,1,NA,0.001835428,FALSE,FALSE,13.60373425,18.35428227,NA,0.463622494,125.0199958,0,0,0
30007,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2005,Cover,0.001835428,NA,1,NA,0.001173609,FALSE,FALSE,18.35428227,11.7360893,NA,0.495330807,144.8108876,0,0,0
30008,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2006,Cover,0.001173609,NA,1,NA,0.001384383,FALSE,FALSE,11.7360893,13.84382801,NA,0.448080669,116.282026,0,0,0
30009,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2007,Cover,0.001384383,NA,1,NA,0.002757609,FALSE,FALSE,13.84382801,27.57609411,NA,0.465469027,126.0977593,0,0,0
30010,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2009,Cover,0.002757609,NA,1,NA,0.002597322,TRUE,FALSE,27.57609411,25.97322067,NA,0.538437904,176.8249728,1,156,936
30011,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2010,Cover,0.002597322,NA,1,NA,0.002592121,FALSE,FALSE,25.97322067,25.92121247,NA,0.532117275,171.7052691,1,107,642
30012,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2011,Cover,0.002592121,NA,1,NA,0.00425516,FALSE,FALSE,25.92121247,42.55159666,NA,0.531905523,171.5364927,1,188,1128
30013,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2012,Cover,0.00425516,NA,1,NA,0.002582714,FALSE,FALSE,42.55159666,25.82713747,NA,0.58373134,218.7617416,1,137,822
30014,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2013,Cover,0.002582714,NA,1,NA,0.006819223,FALSE,FALSE,25.82713747,68.19223131,NA,0.531521387,171.2307628,1,163,978
30015,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2014,Cover,0.006819223,NA,1,NA,0.01356446,TRUE,FALSE,68.19223131,135.6445963,NA,0.631398859,275.7167974,1,252,1512
30016,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2015,Cover,0.01356446,NA,1,NA,0.007077988,TRUE,FALSE,135.6445963,70.77988314,NA,0.696360715,386.3675791,1,432,2592
30017,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2016,Cover,0.007077988,NA,1,NA,0.00794766,TRUE,FALSE,70.77988314,79.47660145,NA,0.635069124,280.8013902,0,0,0
30018,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2017,Cover,0.00794766,NA,1,NA,0.010933144,FALSE,FALSE,79.47660145,109.3314435,NA,0.646387813,297.2300779,1,369,2214
30019,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2018,Cover,0.010933144,NA,1,NA,0.01173391,TRUE,FALSE,109.3314435,117.3390952,NA,0.67667258,347.5752621,1,281,1686
30020,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2019,Cover,0.01173391,NA,1,NA,0.001485444,FALSE,FALSE,117.3390952,14.85444047,NA,0.68319942,359.8406904,0,0,0
30021,Big Fill,30714,Festuca arizonica,FESARI_2002_1,2020,Cover,0.001485444,NA,NA,NA,NA,FALSE,FALSE,14.85444047,NA,NA,0.472914751,130.5331805,0,0,0
30022,Big Fill,30714,Festuca arizonica,FESARI_2020_1,2020,Cover,0.000286599,1,NA,0,NA,FALSE,FALSE,2.865987017,NA,NA,0.308613487,58.22645176,0,0,0
30023,Big Fill,30714,Festuca arizonica,FESARI_2020_2,2020,Cover,0.001042408,1,NA,0,NA,FALSE,FALSE,10.42407833,NA,NA,0.435675608,109.7114027,0,0,0
30024,Big Fill,30714,Festuca arizonica,FESARI_2020_3,2020,Cover,0.000776357,1,NA,0,NA,TRUE,FALSE,7.763570759,NA,NA,0.405218717,94.94277031,1,123,738
30025,Big Fill,30715,Festuca arizonica,FESARI_2002_1,2002,Cover,0.000914679,NA,0,NA,NA,FALSE,FALSE,9.146792392,NA,NA,0.422090949,102.8960865,1,66,396
30026,Big Fill,30715,Festuca arizonica,FESARI_2002_2,2002,Cover,0.002321853,NA,1,NA,0.001618254,FALSE,FALSE,23.21853369,16.18253935,NA,0.520257417,162.5152035,1,134,804
30027,Big Fill,30715,Festuca arizonica,FESARI_2002_2,2003,Cover,0.001618254,NA,1,NA,0.000734555,FALSE,FALSE,16.18253935,7.345550882,NA,0.48197997,136.1344068,0,0,0
30028,Big Fill,30715,Festuca arizonica,FESARI_2002_2,2004,Cover,0.000734555,NA,1,NA,0.0058993,FALSE,FALSE,7.345550882,58.99300044,NA,0.39957132,92.39923618,1,106,636
30029,Big Fill,30715,Festuca arizonica,FESARI_2002_2,2005,Cover,0.0058993,NA,1,NA,0.001837937,FALSE,FALSE,58.99300044,18.37936741,NA,0.61697644,256.7942268,1,221,1326
30030,Big Fill,30715,Festuca arizonica,FESARI_2002_2,2006,Cover,0.001837937,NA,0,NA,NA,FALSE,FALSE,18.37936741,NA,NA,0.495475676,144.9079586,1,115,690
30031,Big Fill,30715,Festuca arizonica,FESARI_2003_1,2003,Cover,0.001806186,1,1,0,0.000131677,FALSE,TRUE,18.06185539,1.316768754,NA,0.493627324,143.6742696,0,0,0
30032,Big Fill,30715,Festuca arizonica,FESARI_2003_1,2004,Cover,0.000131677,0,0,1,NA,TRUE,FALSE,1.316768754,NA,NA,0.24294279,39.75578884,0,0,0
30033,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2006,Cover,0.000152638,1,1,0,0.000572711,TRUE,FALSE,1.52637805,5.727110413,NA,0.254655599,42.74408561,1,70,420
30034,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2007,Cover,0.000572711,0,1,1,0.001572713,TRUE,FALSE,5.727110413,15.72713322,NA,0.374524083,81.77790504,1,78,468
30035,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2009,Cover,0.001572713,0,1,2,0.000932144,TRUE,FALSE,15.72713322,9.321436031,NA,0.47895654,134.2410749,0,0,0
30036,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2010,Cover,0.000932144,0,1,3,0.000618976,TRUE,FALSE,9.321436031,6.189755841,NA,0.424049766,103.8553689,1,137,822
30037,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2011,Cover,0.000618976,0,1,4,0.000943959,TRUE,FALSE,6.189755841,9.439588045,NA,0.382277157,84.95502699,1,108,648
30038,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2012,Cover,0.000943959,0,1,5,0.000938188,TRUE,FALSE,9.439588045,9.381876644,NA,0.425355593,104.4991711,0,0,0
30039,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2013,Cover,0.000938188,0,1,6,0.000854801,TRUE,FALSE,9.381876644,8.548013503,NA,0.424719685,104.1852216,1,31,186
30040,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2014,Cover,0.000854801,0,1,7,0.002533744,TRUE,FALSE,8.548013503,25.33743815,NA,0.415099457,99.53420333,0,0,0
30041,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2015,Cover,0.002533744,0,1,8,0.001632965,TRUE,FALSE,25.33743815,16.32964667,NA,0.529498315,169.6300706,0,0,0
30042,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2016,Cover,0.001632965,0,1,9,0.001257809,TRUE,FALSE,16.32964667,12.5780888,NA,0.482938741,136.7401854,0,0,0
30043,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2017,Cover,0.001257809,0,1,10,0.00243045,TRUE,FALSE,12.5780888,24.30449866,NA,0.45536196,120.3030059,0,0,0
30044,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2018,Cover,0.00243045,0,1,11,0.004033159,TRUE,FALSE,24.30449866,40.33158931,NA,0.525096334,166.2011662,0,0,0
30045,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2019,Cover,0.004033159,0,1,12,0.002291844,TRUE,FALSE,40.33158931,22.91844378,NA,0.578196489,213.0855431,1,195,1170
30046,Big Fill,30715,Festuca arizonica,FESARI_2006_1,2020,Cover,0.002291844,0,NA,13,NA,TRUE,FALSE,22.91844378,NA,NA,0.51887957,161.4812341,1,216,1296
30047,Big Fill,30715,Festuca arizonica,FESARI_2007_1,2007,Cover,0.00187269,1,0,0,NA,TRUE,FALSE,18.7269033,NA,NA,0.497462692,146.2459248,1,159,954
30048,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2009,Cover,0.004072386,1,1,0,0.004131729,FALSE,FALSE,40.7238587,41.3172879,NA,0.579197801,214.0998788,0,0,0
30049,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2010,Cover,0.004131729,0,1,1,0.004062908,FALSE,FALSE,41.3172879,40.62907546,NA,0.580693196,215.6249634,0,0,0
30050,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2011,Cover,0.004062908,0,1,2,0.004919676,FALSE,FALSE,40.62907546,49.19675865,NA,0.578956802,213.8552446,1,240,1440
30051,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2012,Cover,0.004919676,0,1,3,0.010597881,FALSE,FALSE,49.19675865,105.978814,NA,0.598611374,234.9046648,1,336,2016
30052,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2013,Cover,0.010597881,0,1,4,0.010960876,FALSE,FALSE,105.978814,109.6087593,NA,0.67377454,342.3044036,1,353,2118
30053,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2014,Cover,0.010960876,0,1,5,0.016444083,FALSE,FALSE,109.6087593,164.4408286,NA,0.67690771,348.0075357,0,0,0
30054,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2015,Cover,0.016444083,0,1,6,0.007771194,FALSE,FALSE,164.4408286,77.71193777,NA,0.713350644,424.6405506,0,0,0
30055,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2016,Cover,0.007771194,0,1,7,0.008029947,FALSE,FALSE,77.71193777,80.29947143,NA,0.644207087,293.9735669,0,0,0
30056,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2017,Cover,0.008029947,0,1,8,0.008664586,FALSE,FALSE,80.29947143,86.64585623,NA,0.647386165,298.7360068,1,196,1176
30057,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2018,Cover,0.008664586,0,1,9,0.010321835,FALSE,FALSE,86.64585623,103.2183462,NA,0.654718532,310.0957599,0,0,0
30058,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2019,Cover,0.010321835,0,1,10,0.005821309,FALSE,FALSE,103.2183462,58.21309071,NA,0.671308248,337.900414,1,427,2562
30059,Big Fill,30715,Festuca arizonica,FESARI_2009_1,2020,Cover,0.005821309,0,NA,11,NA,FALSE,FALSE,58.21309071,NA,NA,0.615641078,255.1229083,1,205,1230
30060,Big Fill,30717,Festuca arizonica,FESARI_2019_1,2019,Cover,0.000447558,1,NA,0,NA,FALSE,FALSE,4.475582655,NA,NA,0.350354338,72.45954654,0,0,0
30061,Big Fill,30717,Festuca arizonica,FESARI_2019_2,2019,Cover,0.000292324,1,NA,0,NA,FALSE,FALSE,2.923237219,NA,NA,0.310407066,58.79424552,0,0,0
30062,Big Fill,30719,Festuca arizonica,FESARI_2003_1,2003,Cover,0.001444187,1,1,0,0.00045817,FALSE,FALSE,14.44186868,4.581702254,NA,0.469936565,128.7416291,0,0,0
30063,Big Fill,30719,Festuca arizonica,FESARI_2003_1,2004,Cover,0.00045817,0,1,1,0.000213136,FALSE,FALSE,4.581702254,2.131364511,NA,0.352620877,73.29746671,1,91,546
30064,Big Fill,30719,Festuca arizonica,FESARI_2003_1,2005,Cover,0.000213136,0,1,2,0.000253292,FALSE,FALSE,2.131364511,2.532919774,NA,0.28246431,50.3519488,0,0,0
30065,Big Fill,30719,Festuca arizonica,FESARI_2003_1,2006,Cover,0.000253292,0,1,3,0.000534822,FALSE,FALSE,2.532919774,5.348217764,NA,0.297542189,54.80198261,0,0,0
30066,Big Fill,30719,Festuca arizonica,FESARI_2003_1,2007,Cover,0.000534822,0,0,4,NA,FALSE,FALSE,5.348217764,NA,NA,0.367745675,79.07716028,0,0,0
30067,Black Springs,26346,Festuca arizonica,FESARI_2015_1,2015,Cover,0.000420483,1,1,0,0.000937387,FALSE,FALSE,4.204834895,9.373868106,NA,0.344351937,70.27470493,0,0,0
30068,Black Springs,26346,Festuca arizonica,FESARI_2015_1,2016,Cover,0.000937387,0,1,1,0.000289499,FALSE,FALSE,9.373868106,2.894985188,NA,0.424631151,104.1415776,1,129,774
30069,Black Springs,26346,Festuca arizonica,FESARI_2015_1,2017,Cover,0.000289499,0,1,2,0.000133066,FALSE,FALSE,2.894985188,1.330655302,NA,0.309525681,58.51476352,0,0,0
30070,Black Springs,26346,Festuca arizonica,FESARI_2015_1,2018,Cover,0.000133066,0,1,3,0.000754501,FALSE,FALSE,1.330655302,7.545010423,NA,0.243762429,39.96094466,0,0,0
30071,Black Springs,26346,Festuca arizonica,FESARI_2015_1,2019,Cover,0.000754501,0,NA,4,NA,FALSE,FALSE,7.545010423,NA,NA,0.402301777,93.62184114,1,102,612
30072,Black Springs,26346,Festuca arizonica,FESARI_2019_1,2019,Cover,3.69E-06,1,NA,0,NA,TRUE,FALSE,0.036937473,NA,NA,0.065804842,6.885105101,0,0,0
30073,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2002,Cover,0.013113086,NA,1,NA,0.010907836,FALSE,FALSE,131.1308621,109.0783627,NA,0.693315899,380.0051617,1,349,2094
30074,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2003,Cover,0.010907836,NA,1,NA,0.012621098,FALSE,FALSE,109.0783627,126.2109811,NA,0.6764574,347.1802779,0,0,0
30075,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2004,Cover,0.012621098,NA,1,NA,0.008156086,FALSE,FALSE,126.2109811,81.56085669,NA,0.689854968,372.9418349,1,330,1980
30076,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2005,Cover,0.008156086,NA,1,NA,0.008273179,FALSE,FALSE,81.56085669,82.73179171,NA,0.648894413,301.0292804,1,186,1116
30077,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2006,Cover,0.008273179,NA,1,NA,0.009213967,FALSE,FALSE,82.73179171,92.13966838,NA,0.650271179,303.141995,0,0,0
30078,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2007,Cover,0.009213967,NA,1,NA,0.015479138,FALSE,FALSE,92.13966838,154.7913791,NA,0.660591409,319.591542,1,327,1962
30079,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2009,Cover,0.015479138,NA,1,NA,0.011648445,FALSE,FALSE,154.7913791,116.4844527,NA,0.708075178,412.2265061,1,449,2694
30080,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2010,Cover,0.011648445,NA,1,NA,0.012680734,FALSE,FALSE,116.4844527,126.8073416,NA,0.682527687,358.5523805,1,395,2370
30081,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2011,Cover,0.012680734,NA,1,NA,0.013084714,FALSE,FALSE,126.8073416,130.8471372,NA,0.690282761,373.8053932,1,333,1998
30082,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2012,Cover,0.013084714,NA,1,NA,0.029313715,FALSE,FALSE,130.8471372,293.1371492,NA,0.693120442,379.601533,1,291,1746
30083,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2013,Cover,0.029313715,NA,1,NA,0.02885549,FALSE,FALSE,293.1371492,288.554896,NA,0.760788196,563.8991573,1,497,2982
30084,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2014,Cover,0.02885549,NA,1,NA,0.021407666,FALSE,FALSE,288.554896,214.0766615,NA,0.759569442,559.5569613,1,553,3318
30085,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2015,Cover,0.021407666,NA,1,NA,0.022217111,FALSE,FALSE,214.0766615,222.1711084,NA,0.735681149,483.3132545,1,388,2328
30086,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2016,Cover,0.022217111,NA,1,NA,0.000782331,FALSE,TRUE,222.1711084,7.823308415,NA,0.738732008,492.1946895,1,473,2838
30087,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2017,Cover,0.000782331,NA,1,NA,0.000604863,FALSE,FALSE,7.823308415,6.048625519,NA,0.40600285,95.30050452,1,63,378
30088,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2018,Cover,0.000604863,NA,1,NA,0.002511914,FALSE,FALSE,6.048625519,25.11913869,NA,0.379968802,83.99906591,1,50,300
30089,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2019,Cover,0.002511914,NA,1,NA,0.000512668,FALSE,FALSE,25.11913869,5.126680863,NA,0.52858351,168.9114339,0,0,0
30090,Black Springs,26348,Festuca arizonica,FESARI_2002_1,2020,Cover,0.000512668,NA,NA,NA,NA,FALSE,FALSE,5.126680863,NA,NA,0.363581993,77.45272203,0,0,0
30091,Black Springs,26348,Festuca arizonica,FESARI_2005_1,2005,Cover,3.11E-06,1,0,0,NA,FALSE,FALSE,0.031120516,NA,NA,0.061473651,6.329904471,0,0,0
30092,Black Springs,26348,Festuca arizonica,FESARI_2005_2,2005,Cover,3.12E-06,1,0,0,NA,FALSE,FALSE,0.031235489,NA,NA,0.06156399,6.341367563,0,0,0
